image_path,umap_x,umap_y,cluster
../data_2\102020536_NEG621645331488224037_102020536_NEG621645331488224037_sw_arcsinh_vis_only.jpg,-0.8277583,10.951001,1
../data_2\102020538_NEG631689440492354239_102020538_NEG631689440492354239_sw_arcsinh_vis_only.jpg,-1.5834088,12.593813,1
../data_2\102020538_NEG637045736489835935_102020538_NEG637045736489835935_sw_arcsinh_vis_only.jpg,-2.2314339,11.008541,1
../data_2\102020539_NEG639239120489296299_102020539_NEG639239120489296299_sw_arcsinh_vis_only.jpg,3.030103,11.592654,1
../data_2\102020539_NEG640534948489252606_102020539_NEG640534948489252606_sw_arcsinh_vis_only.jpg,-1.0530556,10.779744,1
../data_2\102020539_NEG641383802490968352_102020539_NEG641383802490968352_sw_arcsinh_vis_only.jpg,-1.7703284,10.502197,1
../data_2\102021006_NEG554672577486973111_102021006_NEG554672577486973111_sw_arcsinh_vis_only.jpg,-1.9784058,11.19923,1
../data_2\102021008_NEG569571426487440793_102021008_NEG569571426487440793_sw_arcsinh_vis_only.jpg,1.9909432,10.7643795,1
../data_2\102021009_NEG577024787484062221_102021009_NEG577024787484062221_sw_arcsinh_vis_only.jpg,0.5459684,10.309024,1
../data_2\102021010_NEG581199679484613010_102021010_NEG581199679484613010_sw_arcsinh_vis_only.jpg,-1.0109259,11.932785,1
../data_2\102021012_NEG594963796484947260_102021012_NEG594963796484947260_sw_arcsinh_vis_only.jpg,0.96955806,11.110548,1
../data_2\102021013_NEG602940269483238112_102021013_NEG602940269483238112_sw_arcsinh_vis_only.jpg,1.1600258,10.607484,1
../data_2\102021013_NEG606090281487314103_102021013_NEG606090281487314103_sw_arcsinh_vis_only.jpg,2.2342134,10.376095,1
../data_2\102021014_NEG610047486487275523_102021014_NEG610047486487275523_sw_arcsinh_vis_only.jpg,2.7937937,11.332864,1
../data_2\102021014_NEG612545150486042170_102021014_NEG612545150486042170_sw_arcsinh_vis_only.jpg,-0.50906783,10.944268,1
